time,dt,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg
1786181262.579887,0.004325,0.999977,-0.003247,0.005973,-0.000697,-0.372603,0.684202,-0.082134
1786181262.585396,0.005509,0.999977,-0.003241,0.005973,-0.000688,-0.371831,0.684204,-0.081110
1786181262.589772,0.004377,0.999977,-0.003238,0.005975,-0.000677,-0.371479,0.684476,-0.079764
1786181262.595567,0.005795,0.999977,-0.003234,0.005982,-0.000667,-0.371021,0.685186,-0.078692
1786181262.599547,0.003981,0.999977,-0.003239,0.005986,-0.000674,-0.371695,0.685663,-0.079413
1786181262.605536,0.005988,0.999977,-0.003239,0.005983,-0.000667,-0.371592,0.685298,-0.078663
1786181262.609912,0.004377,0.999977,-0.003238,0.005980,-0.000672,-0.371529,0.685023,-0.079184
1786181262.615539,0.005627,0.999977,-0.003231,0.005974,-0.000669,-0.370748,0.684334,-0.078820
1786181262.619938,0.004399,0.999977,-0.003233,0.005976,-0.000664,-0.370941,0.684602,-0.078273
1786181262.625536,0.005598,0.999977,-0.003232,0.005985,-0.000652,-0.370836,0.685631,-0.076897
1786181262.629814,0.004277,0.999977,-0.003245,0.005992,-0.000656,-0.372341,0.686408,-0.077413
1786181262.635568,0.005754,0.999977,-0.003247,0.005992,-0.000656,-0.372601,0.686403,-0.077397
1786181262.639760,0.004193,0.999977,-0.003251,0.005985,-0.000669,-0.373065,0.685622,-0.078916
1786181262.645545,0.005784,0.999977,-0.003238,0.005976,-0.000681,-0.371578,0.684549,-0.080305
1786181262.649751,0.004206,0.999977,-0.003236,0.005974,-0.000681,-0.371254,0.684288,-0.080292
1786181262.655404,0.005653,0.999977,-0.003238,0.005977,-0.000678,-0.371506,0.684631,-0.079934
1786181262.659676,0.004272,0.999977,-0.003226,0.005979,-0.000662,-0.370113,0.684900,-0.078099
1786181262.665539,0.005863,0.999977,-0.003225,0.005985,-0.000668,-0.370028,0.685606,-0.078803
1786181262.669764,0.004225,0.999977,-0.003218,0.005978,-0.000671,-0.369191,0.684827,-0.079044
1786181262.675534,0.005770,0.999977,-0.003220,0.005972,-0.000683,-0.369468,0.684109,-0.080432
1786181262.679793,0.004258,0.999977,-0.003219,0.005970,-0.000689,-0.369410,0.683841,-0.081199
1786181262.685544,0.005751,0.999977,-0.003237,0.005976,-0.000692,-0.371430,0.684536,-0.081539
1786181262.689788,0.004244,0.999977,-0.003248,0.005980,-0.000683,-0.372645,0.685057,-0.080494
1786181262.695616,0.005828,0.999977,-0.003241,0.005984,-0.000658,-0.371807,0.685426,-0.077634
1786181262.699705,0.004089,0.999977,-0.003233,0.005986,-0.000662,-0.371000,0.685669,-0.078124
1786181262.705549,0.005843,0.999977,-0.003223,0.005976,-0.000668,-0.369846,0.684590,-0.078814
1786181262.710082,0.004534,0.999977,-0.003220,0.005967,-0.000671,-0.369500,0.683477,-0.079071
1786181262.715331,0.005249,0.999977,-0.003236,0.005969,-0.000671,-0.371339,0.683793,-0.079059
1786181262.719733,0.004402,0.999977,-0.003233,0.005972,-0.000663,-0.370991,0.684063,-0.078243
1786181262.725559,0.005826,0.999977,-0.003232,0.005975,-0.000651,-0.370882,0.684423,-0.076806
1786181262.730126,0.004567,0.999977,-0.003227,0.005980,-0.000646,-0.370246,0.684980,-0.076240
1786181262.735386,0.005260,0.999977,-0.003223,0.005982,-0.000651,-0.369849,0.685293,-0.076870
1786181262.739687,0.004301,0.999977,-0.003211,0.005975,-0.000658,-0.368478,0.684497,-0.077640
1786181262.745554,0.005867,0.999977,-0.003214,0.005963,-0.000677,-0.368768,0.683046,-0.079764
1786181262.749884,0.004330,0.999977,-0.003223,0.005961,-0.000686,-0.369769,0.682771,-0.080807
1786181262.755535,0.005650,0.999977,-0.003216,0.005966,-0.000689,-0.368994,0.683454,-0.081141
1786181262.759791,0.004256,0.999977,-0.003222,0.005973,-0.000684,-0.369700,0.684233,-0.080615
1786181262.765544,0.005753,0.999977,-0.003215,0.005976,-0.000669,-0.368886,0.684590,-0.078845
1786181262.769889,0.004345,0.999977,-0.003221,0.005981,-0.000669,-0.369613,0.685117,-0.078837
1786181262.775395,0.005506,0.999977,-0.003221,0.005981,-0.000680,-0.369541,0.685104,-0.080166
1786181262.779695,0.004300,0.999977,-0.003215,0.005974,-0.000680,-0.368948,0.684313,-0.080149
1786181262.785540,0.005845,0.999977,-0.003208,0.005971,-0.000686,-0.368151,0.683947,-0.080844
1786181262.789793,0.004253,0.999977,-0.003203,0.005975,-0.000691,-0.367570,0.684459,-0.081355
1786181262.795549,0.005756,0.999977,-0.003199,0.005978,-0.000678,-0.367111,0.684814,-0.079936
1786181262.799809,0.004260,0.999977,-0.003197,0.005976,-0.000678,-0.366784,0.684551,-0.079923
1786181262.805537,0.005727,0.999977,-0.003159,0.005967,-0.000657,-0.362469,0.683513,-0.077453
1786181262.810227,0.004690,0.999977,-0.003158,0.005967,-0.000667,-0.362408,0.683502,-0.078585
1786181262.815195,0.004968,0.999977,-0.003152,0.005961,-0.000664,-0.361719,0.682893,-0.078265
1786181262.819701,0.004507,0.999977,-0.003164,0.005959,-0.000676,-0.363040,0.682606,-0.079626
1786181262.825543,0.005841,0.999977,-0.003160,0.005965,-0.000676,-0.362591,0.683314,-0.079614
1786181262.829768,0.004225,0.999977,-0.003171,0.005970,-0.000671,-0.363807,0.683829,-0.079090
1786181262.835540,0.005771,0.999977,-0.003185,0.005976,-0.000677,-0.365485,0.684524,-0.079783
1786181262.839836,0.004297,0.999977,-0.003196,0.005978,-0.000682,-0.366735,0.684780,-0.080298
1786181262.845541,0.005704,0.999977,-0.003189,0.005978,-0.000703,-0.365977,0.684759,-0.082719
1786181262.849778,0.004237,0.999977,-0.003209,0.005978,-0.000718,-0.368260,0.684744,-0.084518
1786181262.855534,0.005756,0.999977,-0.003212,0.005975,-0.000724,-0.368528,0.684384,-0.085203
1786181262.859626,0.004092,0.999977,-0.003217,0.005981,-0.000722,-0.369210,0.685131,-0.084946
1786181262.865538,0.005912,0.999977,-0.003220,0.005981,-0.000719,-0.369472,0.685128,-0.084569
1786181262.869768,0.004230,0.999977,-0.003203,0.005977,-0.000712,-0.367589,0.684614,-0.083780
1786181262.875585,0.005817,0.999977,-0.003203,0.005980,-0.000721,-0.367510,0.684957,-0.084831
1786181262.879687,0.004102,0.999977,-0.003200,0.005980,-0.000723,-0.367197,0.684952,-0.085070
1786181262.885546,0.005859,0.999977,-0.003205,0.005976,-0.000720,-0.367815,0.684592,-0.084694
1786181262.889825,0.004279,0.999977,-0.003202,0.005974,-0.000718,-0.367483,0.684329,-0.084420
1786181262.895560,0.005735,0.999977,-0.003189,0.005977,-0.000717,-0.365992,0.684674,-0.084406
1786181262.899816,0.004256,0.999977,-0.003191,0.005975,-0.000717,-0.366185,0.684411,-0.084393
1786181262.905540,0.005725,0.999977,-0.003196,0.005978,-0.000723,-0.366801,0.684751,-0.085078
1786181262.909859,0.004318,0.999977,-0.003212,0.005987,-0.000719,-0.368572,0.685805,-0.084546
1786181262.915538,0.005679,0.999977,-0.003223,0.005993,-0.000721,-0.369872,0.686491,-0.084881
1786181262.919812,0.004275,0.999977,-0.003218,0.005991,-0.000717,-0.369276,0.686230,-0.084346
1786181262.925549,0.005736,0.999977,-0.003214,0.005985,-0.000717,-0.368835,0.685525,-0.084326
1786181262.929624,0.004075,0.999977,-0.003207,0.005982,-0.000719,-0.368028,0.685271,-0.084562
1786181262.935548,0.005924,0.999977,-0.003206,0.005982,-0.000722,-0.367938,0.685264,-0.084907
1786181262.939703,0.004155,0.999977,-0.003199,0.005982,-0.000711,-0.367096,0.685268,-0.083627
1786181262.945534,0.005830,0.999977,-0.003192,0.005985,-0.000704,-0.366284,0.685624,-0.082902
1786181262.949860,0.004326,0.999977,-0.003184,0.005985,-0.000700,-0.365417,0.685624,-0.082362
1786181262.955538,0.005678,0.999977,-0.003187,0.005979,-0.000709,-0.365686,0.684919,-0.083382
1786181262.959818,0.004281,0.999977,-0.003202,0.005975,-0.000711,-0.367450,0.684391,-0.083628
1786181262.965542,0.005724,0.999977,-0.003198,0.005972,-0.000720,-0.367022,0.684031,-0.084658
1786181262.969804,0.004262,0.999977,-0.003202,0.005974,-0.000720,-0.367475,0.684287,-0.084648
1786181262.975567,0.005762,0.999977,-0.003208,0.005980,-0.000716,-0.368083,0.684988,-0.084285
1786181262.979821,0.004254,0.999977,-0.003223,0.005987,-0.000718,-0.369837,0.685762,-0.084538
1786181262.985419,0.005598,0.999976,-0.003243,0.005999,-0.000709,-0.372127,0.687130,-0.083506
1786181262.989721,0.004302,0.999976,-0.003247,0.005999,-0.000705,-0.372578,0.687130,-0.082969
1786181262.995673,0.005952,0.999976,-0.003256,0.005995,-0.000720,-0.373595,0.686750,-0.084767
1786181262.999717,0.004044,0.999976,-0.003251,0.005993,-0.000729,-0.373050,0.686493,-0.085741
1786181263.005539,0.005822,0.999977,-0.003247,0.005993,-0.000725,-0.372598,0.686491,-0.085370
1786181263.009929,0.004391,0.999976,-0.003251,0.005998,-0.000725,-0.373064,0.687023,-0.085361
1786181263.015538,0.005609,0.999977,-0.003226,0.005998,-0.000701,-0.370204,0.687036,-0.082607
1786181263.019942,0.004404,0.999977,-0.003221,0.005998,-0.000706,-0.369603,0.687029,-0.083133
1786181263.025537,0.005595,0.999977,-0.003220,0.005989,-0.000721,-0.369535,0.685989,-0.084818
1786181263.029852,0.004315,0.999977,-0.003227,0.005984,-0.000734,-0.370276,0.685448,-0.086383
1786181263.035545,0.005693,0.999977,-0.003223,0.005984,-0.000740,-0.369846,0.685439,-0.087063
1786181263.039715,0.004169,0.999977,-0.003209,0.005982,-0.000732,-0.368241,0.685188,-0.086032
1786181263.045542,0.005827,0.999977,-0.003230,0.005991,-0.000728,-0.370634,0.686252,-0.085667
1786181263.050122,0.004581,0.999977,-0.003222,0.005996,-0.000716,-0.369706,0.686816,-0.084260
1786181263.055586,0.005463,0.999977,-0.003224,0.006002,-0.000727,-0.369969,0.687470,-0.085583
1786181263.059642,0.004056,0.999977,-0.003221,0.005995,-0.000732,-0.369663,0.686721,-0.086062
1786181263.065547,0.005905,0.999977,-0.003211,0.005982,-0.000744,-0.368505,0.685265,-0.087478
1786181263.069889,0.004343,0.999977,-0.003208,0.005978,-0.000751,-0.368181,0.684726,-0.088258
1786181263.075388,0.005499,0.999977,-0.003202,0.005975,-0.000745,-0.367415,0.684390,-0.087570
1786181263.079758,0.004369,0.999977,-0.003206,0.005979,-0.000740,-0.367872,0.684923,-0.087028
1786181263.085542,0.005784,0.999977,-0.003193,0.005983,-0.000734,-0.366360,0.685276,-0.086308
1786181263.089776,0.004234,0.999977,-0.003194,0.005980,-0.000736,-0.366555,0.685013,-0.086553
1786181263.095538,0.005762,0.999977,-0.003190,0.005974,-0.000739,-0.366116,0.684302,-0.086884
1786181263.099859,0.004321,0.999977,-0.003183,0.005967,-0.000746,-0.365266,0.683502,-0.087659
1786181263.105541,0.005683,0.999977,-0.003185,0.005973,-0.000749,-0.365527,0.684189,-0.087994
1786181263.109801,0.004260,0.999977,-0.003194,0.005982,-0.000753,-0.366505,0.685222,-0.088509
1786181263.115536,0.005735,0.999977,-0.003202,0.005988,-0.000747,-0.367456,0.685922,-0.087798
1786181263.119543,0.004007,0.999977,-0.003208,0.005992,-0.000743,-0.368121,0.686411,-0.087301
1786181263.125548,0.006005,0.999977,-0.003197,0.005989,-0.000742,-0.366926,0.686039,-0.087282
1786181263.129712,0.004164,0.999977,-0.003188,0.005980,-0.000751,-0.365856,0.685013,-0.088281
1786181263.135551,0.005839,0.999977,-0.003193,0.005971,-0.000751,-0.366476,0.683939,-0.088258
1786181263.139868,0.004317,0.999977,-0.003204,0.005978,-0.000751,-0.367725,0.684725,-0.088251
1786181263.145559,0.005691,0.999977,-0.003219,0.005990,-0.000748,-0.369367,0.686112,-0.087897
1786181263.149838,0.004279,0.999977,-0.003213,0.005990,-0.000725,-0.368746,0.686125,-0.085273
1786181263.155547,0.005710,0.999977,-0.003194,0.005987,-0.000722,-0.366560,0.685774,-0.084907
1786181263.159994,0.004447,0.999977,-0.003182,0.005984,-0.000722,-0.365133,0.685499,-0.084893
1786181263.165547,0.005553,0.999977,-0.003178,0.005978,-0.000739,-0.364730,0.684804,-0.086907
1786181263.169696,0.004150,0.999977,-0.003176,0.005974,-0.000753,-0.364429,0.684284,-0.088412
1786181263.175570,0.005874,0.999977,-0.003181,0.005977,-0.000765,-0.365071,0.684629,-0.089832
1786181263.179857,0.004286,0.999977,-0.003194,0.005984,-0.000762,-0.366569,0.685412,-0.089564
1786181263.185573,0.005717,0.999977,-0.003196,0.005990,-0.000750,-0.366811,0.686114,-0.088157
1786181263.189644,0.004071,0.999977,-0.003198,0.005994,-0.000741,-0.366983,0.686613,-0.087155
1786181263.195539,0.005895,0.999977,-0.003216,0.005997,-0.000754,-0.369066,0.686959,-0.088580
1786181263.199878,0.004339,0.999977,-0.003206,0.005988,-0.000765,-0.367954,0.685888,-0.089886
1786181263.205542,0.005664,0.999977,-0.003224,0.005988,-0.000777,-0.369955,0.685874,-0.091253
1786181263.209805,0.004263,0.999977,-0.003237,0.005988,-0.000786,-0.371461,0.685864,-0.092282
1786181263.215537,0.005732,0.999977,-0.003224,0.005991,-0.000780,-0.369962,0.686213,-0.091569
1786181263.219759,0.004221,0.999977,-0.003214,0.005993,-0.000775,-0.368859,0.686471,-0.091044
1786181263.225538,0.005779,0.999977,-0.003204,0.005993,-0.000772,-0.367705,0.686468,-0.090675
1786181263.229858,0.004321,0.999977,-0.003201,0.005993,-0.000779,-0.367382,0.686459,-0.091454
1786181263.235539,0.005681,0.999977,-0.003200,0.005984,-0.000782,-0.367296,0.685412,-0.091779
1786181263.239918,0.004378,0.999977,-0.003202,0.005979,-0.000782,-0.367494,0.684874,-0.091763
1786181263.245630,0.005713,0.999977,-0.003192,0.005979,-0.000772,-0.366345,0.684876,-0.090701
1786181263.249596,0.003965,0.999977,-0.003185,0.005979,-0.000766,-0.365547,0.684877,-0.089964
1786181263.255536,0.005940,0.999977,-0.003194,0.005982,-0.000766,-0.366541,0.685235,-0.089950
1786181263.259874,0.004338,0.999977,-0.003200,0.005985,-0.000766,-0.367266,0.685496,-0.089940
1786181263.265564,0.005690,0.999977,-0.003212,0.005994,-0.000775,-0.368578,0.686526,-0.090973
1786181263.269834,0.004270,0.999977,-0.003220,0.006000,-0.000781,-0.369562,0.687300,-0.091748
1786181263.275403,0.005569,0.999977,-0.003219,0.005991,-0.000784,-0.369478,0.686273,-0.092066
1786181263.279754,0.004351,0.999977,-0.003219,0.005984,-0.000786,-0.369412,0.685471,-0.092315
1786181263.285541,0.005786,0.999977,-0.003218,0.005987,-0.000777,-0.369308,0.685826,-0.091242
1786181263.289756,0.004215,0.999977,-0.003217,0.005990,-0.000770,-0.369232,0.686085,-0.090460
1786181263.295537,0.005782,0.999977,-0.003217,0.005990,-0.000767,-0.369136,0.686082,-0.090091
1786181263.299807,0.004270,0.999977,-0.003216,0.005990,-0.000765,-0.369066,0.686081,-0.089819
1786181263.305538,0.005731,0.999977,-0.003215,0.005990,-0.000764,-0.368975,0.686076,-0.089803
1786181263.309770,0.004232,0.999977,-0.003215,0.005990,-0.000764,-0.368908,0.686072,-0.089791
1786181263.315553,0.005783,0.999976,-0.003245,0.005993,-0.000770,-0.372354,0.686416,-0.090484
1786181263.319823,0.004270,0.999976,-0.003267,0.005995,-0.000774,-0.374899,0.686669,-0.090995
1786181263.325564,0.005741,0.999976,-0.003269,0.005992,-0.000768,-0.375150,0.686319,-0.090276
1786181263.329788,0.004225,0.999976,-0.003271,0.005990,-0.000764,-0.375335,0.686061,-0.089747
1786181263.335577,0.005788,0.999976,-0.003285,0.005996,-0.000770,-0.377018,0.686758,-0.090442
1786181263.339582,0.004005,0.999976,-0.003295,0.006000,-0.000774,-0.378183,0.687240,-0.090923
1786181263.345559,0.005977,0.999976,-0.003295,0.005990,-0.000770,-0.378084,0.686143,-0.090535
1786181263.349790,0.004231,0.999976,-0.003294,0.005983,-0.000768,-0.378014,0.685367,-0.090260
1786181263.355646,0.005856,0.999976,-0.003296,0.005983,-0.000774,-0.378287,0.685357,-0.090959
1786181263.359643,0.003996,0.999976,-0.003298,0.005983,-0.000778,-0.378473,0.685350,-0.091435
1786181263.365563,0.005920,0.999976,-0.003288,0.005990,-0.000778,-0.377296,0.686068,-0.091424
1786181263.370100,0.004537,0.999976,-0.003280,0.005994,-0.000778,-0.376393,0.686618,-0.091415
1786181263.375413,0.005314,0.999976,-0.003288,0.005997,-0.000784,-0.377290,0.686934,-0.092051
1786181263.379684,0.004271,0.999976,-0.003294,0.005999,-0.000788,-0.378010,0.687187,-0.092563
1786181263.385572,0.005888,0.999976,-0.003293,0.005990,-0.000797,-0.377930,0.686097,-0.093618
1786181263.389823,0.004251,0.999976,-0.003293,0.005983,-0.000804,-0.377872,0.685310,-0.094379
1786181263.395579,0.005756,0.999976,-0.003295,0.005983,-0.000801,-0.378128,0.685308,-0.094012
1786181263.399689,0.004110,0.999976,-0.003296,0.005983,-0.000798,-0.378311,0.685306,-0.093750
1786181263.405543,0.005854,0.999976,-0.003283,0.005986,-0.000789,-0.376776,0.685665,-0.092664
1786181263.410031,0.004488,0.999976,-0.003273,0.005989,-0.000782,-0.375599,0.685941,-0.091832
1786181263.415341,0.005310,0.999976,-0.003278,0.005983,-0.000779,-0.376159,0.685291,-0.091489
1786181263.419634,0.004293,0.999976,-0.003282,0.005978,-0.000776,-0.376612,0.684765,-0.091211
1786181263.425541,0.005907,0.999976,-0.003290,0.005978,-0.000789,-0.377618,0.684750,-0.092637
1786181263.429785,0.004245,0.999976,-0.003297,0.005978,-0.000798,-0.378340,0.684740,-0.093662
1786181263.435544,0.005759,0.999976,-0.003287,0.005975,-0.000785,-0.377177,0.684393,-0.092238
1786181263.439828,0.004284,0.999976,-0.003279,0.005973,-0.000776,-0.376313,0.684135,-0.091178
1786181263.445543,0.005715,0.999977,-0.003266,0.005967,-0.000779,-0.374831,0.683430,-0.091507
1786181263.449721,0.004178,0.999977,-0.003257,0.005962,-0.000781,-0.373748,0.682915,-0.091747
1786181263.455547,0.005826,0.999977,-0.003262,0.005959,-0.000800,-0.374392,0.682540,-0.093863
1786181263.459595,0.004048,0.999977,-0.003266,0.005957,-0.000812,-0.374840,0.682280,-0.095332
1786181263.465541,0.005946,0.999976,-0.003284,0.005966,-0.000819,-0.376932,0.683359,-0.096049
1786181263.469809,0.004268,0.999976,-0.003297,0.005973,-0.000823,-0.378433,0.684134,-0.096564
1786181263.475540,0.005731,0.999976,-0.003309,0.005982,-0.000829,-0.379750,0.685174,-0.097254
1786181263.479815,0.004275,0.999976,-0.003317,0.005989,-0.000833,-0.380733,0.685949,-0.097770
1786181263.485551,0.005736,0.999976,-0.003307,0.005977,-0.000833,-0.379591,0.684544,-0.097745
1786181263.489847,0.004296,0.999976,-0.003300,0.005967,-0.000833,-0.378737,0.683492,-0.097726
1786181263.495652,0.005805,0.999976,-0.003296,0.005958,-0.000842,-0.378303,0.682417,-0.098766
1786181263.499689,0.004037,0.999976,-0.003291,0.005958,-0.000840,-0.377743,0.682415,-0.098508
1786181263.505536,0.005847,0.999977,-0.003259,0.005958,-0.000812,-0.374044,0.682431,-0.095280
1786181263.509970,0.004435,0.999977,-0.003235,0.005958,-0.000791,-0.371238,0.682443,-0.092832
1786181263.515551,0.005581,0.999977,-0.003225,0.005958,-0.000785,-0.370119,0.682443,-0.092135
1786181263.519589,0.004037,0.999977,-0.003212,0.005951,-0.000778,-0.368568,0.681705,-0.091380
1786181263.525546,0.005957,0.999977,-0.003217,0.005945,-0.000778,-0.369201,0.680973,-0.091359
1786181263.529674,0.004128,0.999977,-0.003221,0.005941,-0.000778,-0.369639,0.680466,-0.091345
1786181263.535541,0.005867,0.999977,-0.003245,0.005953,-0.000793,-0.372432,0.681882,-0.093128
1786181263.539745,0.004204,0.999977,-0.003249,0.005960,-0.000784,-0.372867,0.682654,-0.092095
1786181263.545541,0.005795,0.999977,-0.003251,0.005966,-0.000778,-0.373120,0.683362,-0.091376
1786181263.549791,0.004250,0.999977,-0.003251,0.005973,-0.000785,-0.373062,0.684131,-0.092148
1786181263.555537,0.005746,0.999976,-0.003271,0.005973,-0.000803,-0.375452,0.684113,-0.094237
1786181263.559861,0.004324,0.999976,-0.003276,0.005968,-0.000812,-0.375924,0.683574,-0.095277
1786181263.565560,0.005699,0.999976,-0.003290,0.005968,-0.000821,-0.377585,0.683563,-0.096305
1786181263.569738,0.004178,0.999976,-0.003294,0.005972,-0.000818,-0.378026,0.684071,-0.096042
1786181263.575564,0.005826,0.999976,-0.003280,0.005979,-0.000800,-0.376485,0.684791,-0.093896
1786181263.580081,0.004517,0.999977,-0.003261,0.005976,-0.000790,-0.374195,0.684519,-0.092779
1786181263.585332,0.005250,0.999977,-0.003240,0.005976,-0.000782,-0.371857,0.684521,-0.091804
1786181263.589738,0.004406,0.999977,-0.003226,0.005974,-0.000791,-0.370187,0.684241,-0.092866
1786181263.595536,0.005798,0.999977,-0.003206,0.005961,-0.000794,-0.367975,0.682819,-0.093194
1786181263.599785,0.004249,0.999977,-0.003197,0.005961,-0.000787,-0.366862,0.682820,-0.092405
1786181263.605541,0.005755,0.999977,-0.003199,0.005970,-0.000793,-0.367130,0.683864,-0.093098
1786181263.609824,0.004284,0.999977,-0.003201,0.005973,-0.000782,-0.367308,0.684131,-0.091781
1786181263.615578,0.005754,0.999977,-0.003218,0.005985,-0.000785,-0.369328,0.685528,-0.092125
1786181263.619883,0.004305,0.999977,-0.003213,0.005985,-0.000791,-0.368744,0.685520,-0.092902
1786181263.625544,0.005661,0.999977,-0.003218,0.005985,-0.000806,-0.369366,0.685504,-0.094614
1786181263.629743,0.004200,0.999977,-0.003209,0.005978,-0.000802,-0.368268,0.684735,-0.094084
